Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: Disabled
Save Path: ./Snapshots/save_weights/Inf-Net_DP/batch_32/run_1
Run: 1
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=1, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=False, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 12:11:28.331020 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7760, lateral-2: 1.5531, lateral-3: 1.5529, lateral-4: 1.6017, lateral-5: 1.5348, epsilon: 4.5424]
2025-10-24 12:11:33.659723 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7746, lateral-2: 1.5662, lateral-3: 1.5568, lateral-4: 1.5883, lateral-5: 1.5403, epsilon: 6.4178]
2025-10-24 12:11:38.006952 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7756, lateral-2: 1.5622, lateral-3: 1.5420, lateral-4: 1.5709, lateral-5: 1.5462, epsilon: 7.9389]
2025-10-24 12:11:42.843126 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7757, lateral-2: 1.5405, lateral-3: 1.5054, lateral-4: 1.5156, lateral-5: 1.5219, epsilon: 9.2777]
2025-10-24 12:11:47.759247 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7754, lateral-2: 1.5375, lateral-3: 1.5092, lateral-4: 1.5224, lateral-5: 1.5257, epsilon: 10.5000]
2025-10-24 12:11:52.442403 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7739, lateral-2: 1.5303, lateral-3: 1.4995, lateral-4: 1.4946, lateral-5: 1.5117, epsilon: 11.6397]
2025-10-24 12:11:56.378080 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7755, lateral-2: 1.5370, lateral-3: 1.5069, lateral-4: 1.5057, lateral-5: 1.5262, epsilon: 12.7166]
2025-10-24 12:12:00.466775 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7742, lateral-2: 1.5143, lateral-3: 1.4881, lateral-4: 1.4963, lateral-5: 1.5154, epsilon: 13.7439]
2025-10-24 12:12:04.565851 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7749, lateral-2: 1.5005, lateral-3: 1.4661, lateral-4: 1.4680, lateral-5: 1.5050, epsilon: 14.7305]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_32/run_1/Inf-Net-10.pth
2025-10-24 12:12:09.146918 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7737, lateral-2: 1.5059, lateral-3: 1.4725, lateral-4: 1.4781, lateral-5: 1.5072, epsilon: 15.6831]
2025-10-24 12:12:13.837944 Epoch [011/100], Step [0002/0002], [lateral-edge: 0.7738, lateral-2: 1.5119, lateral-3: 1.4784, lateral-4: 1.4811, lateral-5: 1.5052, epsilon: 16.6066]
2025-10-24 12:12:18.421402 Epoch [012/100], Step [0002/0002], [lateral-edge: 0.7732, lateral-2: 1.4942, lateral-3: 1.4696, lateral-4: 1.4743, lateral-5: 1.4987, epsilon: 17.5049]
