Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_32/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 12:42:34.606578 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7711, lateral-2: 1.6199, lateral-3: 1.5736, lateral-4: 1.5747, lateral-5: 1.5391, epsilon: 54.8910]
2025-10-24 12:42:39.548719 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7719, lateral-2: 1.5373, lateral-3: 1.5038, lateral-4: 1.5000, lateral-5: 1.5213, epsilon: 84.8094]
2025-10-24 12:42:43.718055 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7700, lateral-2: 1.4747, lateral-3: 1.4432, lateral-4: 1.4398, lateral-5: 1.4946, epsilon: 110.4391]
2025-10-24 12:42:48.526089 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7697, lateral-2: 1.4851, lateral-3: 1.4735, lateral-4: 1.4624, lateral-5: 1.5021, epsilon: 133.9877]
2025-10-24 12:42:53.395773 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7681, lateral-2: 1.4282, lateral-3: 1.4129, lateral-4: 1.4053, lateral-5: 1.4830, epsilon: 156.2438]
2025-10-24 12:42:58.728143 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7674, lateral-2: 1.4132, lateral-3: 1.4017, lateral-4: 1.4005, lateral-5: 1.4713, epsilon: 177.5980]
2025-10-24 12:43:03.182687 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7651, lateral-2: 1.4055, lateral-3: 1.4001, lateral-4: 1.4086, lateral-5: 1.4635, epsilon: 198.2751]
2025-10-24 12:43:07.932461 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7630, lateral-2: 1.3569, lateral-3: 1.3419, lateral-4: 1.3595, lateral-5: 1.4423, epsilon: 218.4212]
2025-10-24 12:43:12.618172 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7653, lateral-2: 1.3577, lateral-3: 1.3619, lateral-4: 1.3691, lateral-5: 1.4433, epsilon: 238.1356]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_32/run_3/Inf-Net-10.pth
2025-10-24 12:43:17.592993 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7642, lateral-2: 1.3358, lateral-3: 1.3377, lateral-4: 1.3540, lateral-5: 1.4302, epsilon: 257.4901]
2025-10-24 12:43:22.797966 Epoch [011/100], Step [0002/0002], [lateral-edge: 0.7615, lateral-2: 1.3134, lateral-3: 1.3164, lateral-4: 1.3370, lateral-5: 1.4194, epsilon: 276.5388]
2025-10-24 12:43:27.005163 Epoch [012/100], Step [0002/0002], [lateral-edge: 0.7608, lateral-2: 1.2978, lateral-3: 1.3087, lateral-4: 1.3344, lateral-5: 1.4163, epsilon: 295.3234]
2025-10-24 12:43:31.336710 Epoch [013/100], Step [0002/0002], [lateral-edge: 0.7621, lateral-2: 1.2885, lateral-3: 1.3037, lateral-4: 1.3219, lateral-5: 1.4048, epsilon: 313.8771]
2025-10-24 12:43:36.561234 Epoch [014/100], Step [0002/0002], [lateral-edge: 0.7600, lateral-2: 1.2569, lateral-3: 1.2688, lateral-4: 1.3017, lateral-5: 1.3993, epsilon: 332.2264]
