Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: Disabled
Save Path: ./Snapshots/save_weights/Inf-Net_DP/batch_32/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=False, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 12:28:25.110810 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7753, lateral-2: 1.6452, lateral-3: 1.6132, lateral-4: 1.5172, lateral-5: 1.5266, epsilon: 54.8910]
2025-10-24 12:28:29.898504 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7736, lateral-2: 1.5820, lateral-3: 1.5653, lateral-4: 1.5007, lateral-5: 1.5353, epsilon: 84.8094]
2025-10-24 12:28:34.330271 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7737, lateral-2: 1.5315, lateral-3: 1.5159, lateral-4: 1.4559, lateral-5: 1.5108, epsilon: 110.4391]
2025-10-24 12:28:39.165378 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7700, lateral-2: 1.5245, lateral-3: 1.4969, lateral-4: 1.4697, lateral-5: 1.5104, epsilon: 133.9877]
2025-10-24 12:28:43.943768 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7685, lateral-2: 1.4786, lateral-3: 1.4636, lateral-4: 1.4331, lateral-5: 1.4901, epsilon: 156.2438]
2025-10-24 12:28:48.625519 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7678, lateral-2: 1.4661, lateral-3: 1.4601, lateral-4: 1.4288, lateral-5: 1.4839, epsilon: 177.5980]
2025-10-24 12:28:54.072682 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7658, lateral-2: 1.4152, lateral-3: 1.4275, lateral-4: 1.3862, lateral-5: 1.4647, epsilon: 198.2751]
2025-10-24 12:28:59.700916 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7642, lateral-2: 1.4002, lateral-3: 1.4233, lateral-4: 1.3905, lateral-5: 1.4624, epsilon: 218.4212]
2025-10-24 12:29:05.478427 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7626, lateral-2: 1.3882, lateral-3: 1.4017, lateral-4: 1.3894, lateral-5: 1.4553, epsilon: 238.1356]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_32/run_3/Inf-Net-10.pth
2025-10-24 12:29:10.218495 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7629, lateral-2: 1.3781, lateral-3: 1.3920, lateral-4: 1.3916, lateral-5: 1.4506, epsilon: 257.4901]
2025-10-24 12:29:15.329453 Epoch [011/100], Step [0002/0002], [lateral-edge: 0.7596, lateral-2: 1.3489, lateral-3: 1.3764, lateral-4: 1.3686, lateral-5: 1.4415, epsilon: 276.5388]
2025-10-24 12:29:19.539625 Epoch [012/100], Step [0002/0002], [lateral-edge: 0.7616, lateral-2: 1.3443, lateral-3: 1.3676, lateral-4: 1.3591, lateral-5: 1.4336, epsilon: 295.3234]
2025-10-24 12:29:24.069214 Epoch [013/100], Step [0002/0002], [lateral-edge: 0.7597, lateral-2: 1.3111, lateral-3: 1.3509, lateral-4: 1.3363, lateral-5: 1.4284, epsilon: 313.8771]
2025-10-24 12:29:29.134536 Epoch [014/100], Step [0002/0002], [lateral-edge: 0.7595, lateral-2: 1.3024, lateral-3: 1.3284, lateral-4: 1.3373, lateral-5: 1.4199, epsilon: 332.2264]
2025-10-24 12:29:34.322121 Epoch [015/100], Step [0002/0002], [lateral-edge: 0.7588, lateral-2: 1.2928, lateral-3: 1.3252, lateral-4: 1.3183, lateral-5: 1.4151, epsilon: 350.3931]
2025-10-24 12:29:40.025627 Epoch [016/100], Step [0002/0002], [lateral-edge: 0.7560, lateral-2: 1.2709, lateral-3: 1.3113, lateral-4: 1.3070, lateral-5: 1.4113, epsilon: 368.3956]
2025-10-24 12:29:46.384630 Epoch [017/100], Step [0002/0002], [lateral-edge: 0.7575, lateral-2: 1.2544, lateral-3: 1.2899, lateral-4: 1.3044, lateral-5: 1.4034, epsilon: 386.2490]
2025-10-24 12:29:52.899445 Epoch [018/100], Step [0002/0002], [lateral-edge: 0.7572, lateral-2: 1.2582, lateral-3: 1.3019, lateral-4: 1.2989, lateral-5: 1.3981, epsilon: 403.9671]
2025-10-24 12:30:00.008767 Epoch [019/100], Step [0002/0002], [lateral-edge: 0.7565, lateral-2: 1.2469, lateral-3: 1.2874, lateral-4: 1.2951, lateral-5: 1.3945, epsilon: 421.5605]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_32/run_3/Inf-Net-20.pth
2025-10-24 12:30:07.124258 Epoch [020/100], Step [0002/0002], [lateral-edge: 0.7550, lateral-2: 1.2297, lateral-3: 1.2633, lateral-4: 1.2758, lateral-5: 1.3824, epsilon: 439.0394]
2025-10-24 12:30:13.590905 Epoch [021/100], Step [0002/0002], [lateral-edge: 0.7564, lateral-2: 1.2234, lateral-3: 1.2687, lateral-4: 1.2681, lateral-5: 1.3788, epsilon: 456.4119]
2025-10-24 12:30:20.550324 Epoch [022/100], Step [0002/0002], [lateral-edge: 0.7562, lateral-2: 1.2156, lateral-3: 1.2521, lateral-4: 1.2656, lateral-5: 1.3723, epsilon: 473.6866]
2025-10-24 12:30:27.703415 Epoch [023/100], Step [0002/0002], [lateral-edge: 0.7557, lateral-2: 1.1878, lateral-3: 1.2310, lateral-4: 1.2501, lateral-5: 1.3677, epsilon: 490.8692]
2025-10-24 12:30:35.158918 Epoch [024/100], Step [0002/0002], [lateral-edge: 0.7544, lateral-2: 1.2049, lateral-3: 1.2371, lateral-4: 1.2543, lateral-5: 1.3591, epsilon: 507.9661]
2025-10-24 12:30:42.339320 Epoch [025/100], Step [0002/0002], [lateral-edge: 0.7546, lateral-2: 1.1933, lateral-3: 1.2251, lateral-4: 1.2511, lateral-5: 1.3585, epsilon: 524.9827]
2025-10-24 12:30:48.159381 Epoch [026/100], Step [0002/0002], [lateral-edge: 0.7547, lateral-2: 1.1820, lateral-3: 1.2277, lateral-4: 1.2401, lateral-5: 1.3557, epsilon: 541.9237]
2025-10-24 12:30:57.455074 Epoch [027/100], Step [0002/0002], [lateral-edge: 0.7544, lateral-2: 1.1611, lateral-3: 1.1977, lateral-4: 1.2288, lateral-5: 1.3399, epsilon: 558.7934]
2025-10-24 12:31:05.321677 Epoch [028/100], Step [0002/0002], [lateral-edge: 0.7532, lateral-2: 1.1674, lateral-3: 1.2119, lateral-4: 1.2333, lateral-5: 1.3424, epsilon: 575.5961]
2025-10-24 12:31:14.151245 Epoch [029/100], Step [0002/0002], [lateral-edge: 0.7529, lateral-2: 1.1479, lateral-3: 1.1922, lateral-4: 1.2195, lateral-5: 1.3386, epsilon: 592.3350]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_32/run_3/Inf-Net-30.pth
2025-10-24 12:31:26.348185 Epoch [030/100], Step [0002/0002], [lateral-edge: 0.7538, lateral-2: 1.1324, lateral-3: 1.1805, lateral-4: 1.2134, lateral-5: 1.3293, epsilon: 609.0136]
